*HQ,830202000200000,V1,090039,A,3704.6718,N,-04-33.8660,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090042,A,3704.6866,N,-04-33.9046,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090045,A,3704.7012,N,-04-33.9530,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090048,A,3704.7009,N,-04-34.0006,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090052,A,3704.6683,N,-04-34.0051,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090055,A,3704.6340,N,-04-34.0007,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090058,A,3704.6005,N,-04-33.9923,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090101,A,3704.5684,N,-04-33.9862,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090104,A,3704.5333,N,-04-33.9795,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090107,A,3704.4987,N,-04-33.9725,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090111,A,3704.4644,N,-04-33.9662,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090114,A,3704.4298,N,-04-33.9590,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090117,A,3704.3975,N,-04-33.9528,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090120,A,3704.3632,N,-04-33.9465,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090123,A,3704.3290,N,-04-33.9379,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090126,A,3704.2954,N,-04-33.9317,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090130,A,3704.2610,N,-04-33.9243,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090133,A,3704.2273,N,-04-33.9239,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090136,A,3704.1981,N,-04-33.9446,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090139,A,3704.1824,N,-04-33.9831,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090142,A,3704.1853,N,-04-34.0245,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090145,A,3704.2060,N,-04-34.0577,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090148,A,3704.2377,N,-04-34.0699,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090152,A,3704.2710,N,-04-34.0600,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090155,A,3704.2940,N,-04-34.0267,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090158,A,3704.2989,N,-04-33.9844,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090201,A,3704.3009,N,-04-33.9397,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090204,A,3704.3030,N,-04-33.8953,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090207,A,3704.3056,N,-04-33.8506,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090211,A,3704.3097,N,-04-33.8047,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090214,A,3704.3155,N,-04-33.7621,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090217,A,3704.3222,N,-04-33.7157,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090220,A,3704.3287,N,-04-33.6708,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090223,A,3704.3345,N,-04-33.6265,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090226,A,3704.3392,N,-04-33.5834,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090230,A,3704.3440,N,-04-33.5401,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090233,A,3704.3486,N,-04-33.4982,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090236,A,3704.3533,N,-04-33.4556,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090239,A,3704.3577,N,-04-33.3989,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090242,A,3704.3620,N,-04-33.3561,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090245,A,3704.3662,N,-04-33.3146,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090249,A,3704.3692,N,-04-33.2611,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090252,A,3704.3706,N,-04-33.2169,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090255,A,3704.3711,N,-04-33.1691,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090258,A,3704.3682,N,-04-33.1224,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090302,A,3704.3622,N,-04-33.0793,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090305,A,3704.3564,N,-04-33.0384,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090308,A,3704.3500,N,-04-32.9926,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090311,A,3704.3400,N,-04-32.9417,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090314,A,3704.3278,N,-04-32.9026,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090317,A,3704.3158,N,-04-32.8643,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090321,A,3704.3025,N,-04-32.8218,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090324,A,3704.2899,N,-04-32.7818,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090327,A,3704.2776,N,-04-32.7287,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090330,A,3704.2655,N,-04-32.6896,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090333,A,3704.2527,N,-04-32.6482,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090337,A,3704.2410,N,-04-32.5979,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090340,A,3704.2318,N,-04-32.5581,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090343,A,3704.2222,N,-04-32.5168,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090346,A,3704.2160,N,-04-32.4688,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090349,A,3704.2101,N,-04-32.4282,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090352,A,3704.2080,N,-04-32.3812,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090355,A,3704.2070,N,-04-32.3391,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090358,A,3704.2067,N,-04-32.2910,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090401,A,3704.2076,N,-04-32.2437,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090405,A,3704.2087,N,-04-32.1987,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090408,A,3704.2085,N,-04-32.1546,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090411,A,3704.2093,N,-04-32.1057,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090414,A,3704.2102,N,-04-32.0633,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090417,A,3704.2080,N,-04-32.0129,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090420,A,3704.1976,N,-04-31.9724,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090424,A,3704.1817,N,-04-31.9331,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090427,A,3704.1641,N,-04-31.8976,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090430,A,3704.1462,N,-04-31.8617,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090433,A,3704.1288,N,-04-31.8266,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090436,A,3704.1108,N,-04-31.7818,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090439,A,3704.0909,N,-04-31.7453,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090442,A,3704.0639,N,-04-31.7161,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090445,A,3704.0343,N,-04-31.6943,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090449,A,3704.0044,N,-04-31.6722,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090452,A,3703.9745,N,-04-31.6503,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090455,A,3703.9455,N,-04-31.6271,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090458,A,3703.9162,N,-04-31.6032,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090501,A,3703.8889,N,-04-31.5793,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090504,A,3703.8608,N,-04-31.5583,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090507,A,3703.8302,N,-04-31.5355,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090511,A,3703.7992,N,-04-31.5125,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090514,A,3703.7698,N,-04-31.4926,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090517,A,3703.7391,N,-04-31.4719,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090520,A,3703.7090,N,-04-31.4485,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090523,A,3703.6791,N,-04-31.4302,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090526,A,3703.6498,N,-04-31.4122,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090529,A,3703.6191,N,-04-31.3933,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090533,A,3703.5883,N,-04-31.3744,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090536,A,3703.5580,N,-04-31.3496,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090539,A,3703.5270,N,-04-31.3301,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090542,A,3703.4973,N,-04-31.3115,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090545,A,3703.4668,N,-04-31.2877,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090548,A,3703.4373,N,-04-31.2685,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090551,A,3703.4077,N,-04-31.2460,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090554,A,3703.3780,N,-04-31.2263,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090558,A,3703.3485,N,-04-31.2032,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090601,A,3703.3181,N,-04-31.1820,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090604,A,3703.2889,N,-04-31.1582,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090607,A,3703.2601,N,-04-31.1375,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090610,A,3703.2308,N,-04-31.1164,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090613,A,3703.2016,N,-04-31.0914,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090616,A,3703.1718,N,-04-31.0689,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090620,A,3703.1420,N,-04-31.0430,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090623,A,3703.1120,N,-04-31.0202,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090626,A,3703.0828,N,-04-30.9948,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090629,A,3703.0550,N,-04-30.9729,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090632,A,3703.0257,N,-04-30.9498,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090636,A,3702.9961,N,-04-30.9208,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090639,A,3702.9692,N,-04-30.8982,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090642,A,3702.9408,N,-04-30.8743,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090645,A,3702.9129,N,-04-30.8456,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090648,A,3702.8840,N,-04-30.8210,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090651,A,3702.8567,N,-04-30.7978,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090654,A,3702.8298,N,-04-30.7749,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090657,A,3702.8015,N,-04-30.7434,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090701,A,3702.7737,N,-04-30.7167,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090704,A,3702.7468,N,-04-30.6901,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090707,A,3702.7205,N,-04-30.6626,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090710,A,3702.6948,N,-04-30.6309,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090713,A,3702.6703,N,-04-30.5982,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090717,A,3702.6482,N,-04-30.5625,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090720,A,3702.6295,N,-04-30.5265,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090723,A,3702.6093,N,-04-30.4873,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090726,A,3702.5907,N,-04-30.4536,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090729,A,3702.5706,N,-04-30.4130,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090732,A,3702.5515,N,-04-30.3768,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090735,A,3702.5323,N,-04-30.3423,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090738,A,3702.5133,N,-04-30.3082,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090742,A,3702.4927,N,-04-30.2646,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090745,A,3702.4740,N,-04-30.2309,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090748,A,3702.4548,N,-04-30.1902,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090751,A,3702.4372,N,-04-30.1516,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090754,A,3702.4216,N,-04-30.1079,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090757,A,3702.4095,N,-04-30.0664,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090801,A,3702.4000,N,-04-30.0227,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090804,A,3702.3937,N,-04-29.9779,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090807,A,3702.3902,N,-04-29.9331,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090810,A,3702.3894,N,-04-29.8879,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090813,A,3702.3921,N,-04-29.8439,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090816,A,3702.3972,N,-04-29.7976,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090819,A,3702.4052,N,-04-29.7532,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090823,A,3702.4164,N,-04-29.7120,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090826,A,3702.4275,N,-04-29.6710,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090829,A,3702.4385,N,-04-29.6304,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090832,A,3702.4492,N,-04-29.5909,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090835,A,3702.4597,N,-04-29.5408,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090838,A,3702.4695,N,-04-29.4946,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090841,A,3702.4728,N,-04-29.4499,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090845,A,3702.4713,N,-04-29.4052,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090848,A,3702.4647,N,-04-29.3615,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090851,A,3702.4528,N,-04-29.3212,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090854,A,3702.4354,N,-04-29.2805,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090857,A,3702.4147,N,-04-29.2464,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090900,A,3702.3904,N,-04-29.2152,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090903,A,3702.3627,N,-04-29.1895,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090906,A,3702.3324,N,-04-29.1694,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090910,A,3702.3005,N,-04-29.1544,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090913,A,3702.2673,N,-04-29.1454,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090916,A,3702.2334,N,-04-29.1423,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090919,A,3702.1987,N,-04-29.1457,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090922,A,3702.1651,N,-04-29.1530,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090926,A,3702.1307,N,-04-29.1621,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090929,A,3702.0961,N,-04-29.1718,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090932,A,3702.0631,N,-04-29.1797,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090935,A,3702.0311,N,-04-29.1874,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090938,A,3701.9979,N,-04-29.1954,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090941,A,3701.9640,N,-04-29.2059,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090944,A,3701.9311,N,-04-29.2162,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090948,A,3701.8968,N,-04-29.2288,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090951,A,3701.8653,N,-04-29.2424,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090954,A,3701.8344,N,-04-29.2578,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,090957,A,3701.8030,N,-04-29.2739,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,091000,A,3701.7728,N,-04-29.2930,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,091003,A,3701.7416,N,-04-29.3146,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,091006,A,3701.7126,N,-04-29.3364,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,091010,A,3701.6824,N,-04-29.3602,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,091013,A,3701.6536,N,-04-29.3831,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,091016,A,3701.6250,N,-04-29.4062,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,091019,A,3701.5947,N,-04-29.4298,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,091022,A,3701.5638,N,-04-29.4508,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,091025,A,3701.5339,N,-04-29.4682,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,091029,A,3701.4996,N,-04-29.4849,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,091032,A,3701.4666,N,-04-29.4988,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,091035,A,3701.4340,N,-04-29.5091,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,091038,A,3701.3995,N,-04-29.5173,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,091041,A,3701.3661,N,-04-29.5226,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,091045,A,3701.3301,N,-04-29.5255,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,091048,A,3701.2966,N,-04-29.5253,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,091051,A,3701.2632,N,-04-29.5228,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,091054,A,3701.2295,N,-04-29.5180,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,091057,A,3701.1928,N,-04-29.5113,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,091101,A,3701.1592,N,-04-29.5056,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,091104,A,3701.1264,N,-04-29.5020,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,091107,A,3701.0904,N,-04-29.5022,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,091110,A,3701.0567,N,-04-29.5053,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,091113,A,3701.0218,N,-04-29.5125,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,091117,A,3700.9880,N,-04-29.5221,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,091120,A,3700.9533,N,-04-29.5333,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,091123,A,3700.9197,N,-04-29.5425,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,091126,A,3700.8862,N,-04-29.5475,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,091129,A,3700.8531,N,-04-29.5483,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,091132,A,3700.8200,N,-04-29.5451,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,091135,A,3700.7862,N,-04-29.5369,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,091139,A,3700.7531,N,-04-29.5246,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,091142,A,3700.7217,N,-04-29.5085,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,091145,A,3700.6910,N,-04-29.4877,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,091148,A,3700.6628,N,-04-29.4633,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,091151,A,3700.6358,N,-04-29.4349,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,091154,A,3700.6102,N,-04-29.4048,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,091158,A,3700.5836,N,-04-29.3727,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,091201,A,3700.5590,N,-04-29.3424,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,091204,A,3700.5350,N,-04-29.3150,W,049.7,000,190821,FFFFFFFF#
*HQ,830202000200000,V1,091207,A,3700.5092,N,-04-29.2829,W,049.7,000,190821,FFFFFFFF#
